lat,lng,violationdescription
39.999426,-75.16472,EXT A-CLEAN WEEDS/PLANTS
39.946767,-75.161127,ARCHITECT/ENGINEER SERVICES
39.997587,-75.168649,CLIP VIOLATION NOTICE
39.997746,-75.169699,EXT A-CLEAN WEEDS/PLANTS
40.037474,-75.083886,PERMB- CONST ADDITION
39.941709,-75.148734,EXT S-WINDOW LOCK REPAIR/REPLA
40.120346,-74.99533,LICENSE - RENTAL PROPERTY
40.120346,-74.99533,CLIP VIOLATION NOTICE
40.043824,-75.125424,RUBBISH/GARBAGE EXTERIOR-OWNER
39.927224,-75.235637,LICENSE-RES SFD/2FD
39.995324,-75.186032,DOOR AND WINDOW VACANT
40.027041,-75.058767,CLIP VIOLATION NOTICE
40.02954,-75.068155,LICENSE - RENTAL PROPERTY
40.02954,-75.068155,CLIP VIOLATION NOTICE
40.029464,-75.068018,CLIP VIOLATION NOTICE
39.96426,-75.228488,LICENSE-VAC RES BLDG
39.945981,-75.159725,FIRE-PULL STATION SIGNS
39.945981,-75.159725,FIRE-ELECT OPEN JUNCTION BOX
39.945981,-75.159725,ANNUAL CERT FIRE SUPP
39.973225,-75.202732,EXT A-VACANT LOT CLEAN/MAINTAI
39.973248,-75.202484,INT S-WALLS REPAIR/MAINT SANI
40.037878,-75.085732,CLIP VIOLATION NOTICE
40.039946,-75.08455,RUBBISH/GARBAGE EXTERIOR-OWNER
40.025895,-75.15953,CLIP VIOLATION NOTICE
40.025934,-75.159528,CLIP VIOLATION NOTICE
40.025934,-75.159528,VACANT LOT STANDARD
40.025934,-75.159528,CLIP VIOLATION NOTICE
39.948344,-75.173922,ANNUAL CERT FIRE ALARM
40.035828,-75.085428,CLIP VIOLATION NOTICE
40.035863,-75.085395,WALL LOOSE/MISS BRICKS
40.035863,-75.085395,LICENSE - RENTAL PROPERTY
39.941478,-75.148961,ARCHITECT/ENGINEER SERVICES
39.941952,-75.150585,OBTAIN LIC INDICATED
39.941952,-75.150585,FIRE DEPT CONNECT REP DAM CAPS
39.941988,-75.150902,FIRE-PULL STATION SIGNS
39.942009,-75.151066,VIOL C&I MESSAGE
40.044501,-75.135437,FIRE-DOOR STOP PROHIBITED
40.045025,-75.137361,ANNUAL CERT FIRE ALARM
40.045025,-75.137361,INT DOOR SELF-CLOSE
40.045382,-75.137426,ANNUAL CERT FIRE ALARM
40.045525,-75.142458,LICENSE-RES SFD/2FD
39.945005,-75.150997,PERM Z- NEW USE
39.997427,-75.147623,CLIP VIOLATION NOTICE
39.997427,-75.147623,EXT A-VACANT LOT CLEAN/MAINTAI
39.997427,-75.147623,CLIP VIOLATION NOTICE
39.99723,-75.147712,EXT A-VACANT LOT CLEAN/MAINTAI
39.947097,-75.163722,FIRE-DOOR/HARDWARE MAINTAIN
39.947097,-75.163722,EXIT SIGN ILLUMINATION REQ?D
39.947124,-75.163934,INT S-DOOR REHANG
39.993293,-75.14611,LICENSE-RES SFD/2FD
39.943096,-75.181734,WALL DETERIORATED
39.954481,-75.22306,DEBRIS REMOVE - CONSTR
39.983444,-75.177977,INT S-DOOR REPR/REPLC LOCK
39.983444,-75.177977,EXT S-HANDRAIL REPAIR/REPLACE
39.983744,-75.177599,VACANT BLDG UNSECURED COUNT
39.97396,-75.210995,CLIP VIOLATION NOTICE
39.974307,-75.211087,VACANT STRUCTURE LICENSE
39.925511,-75.153762,VAC PROP REPLAC WIN/DRS 80%
39.92533,-75.153917,LICENSE-VAC LOT
39.92533,-75.153917,EXT A-VACANT LOT CLEAN/MAINTAI
39.92533,-75.153917,EXT A-VACANT LOT CLEAN/MAINTAI
39.92533,-75.153917,CLIP VIOLATION NOTICE
39.925526,-75.153815,LICENSE-VAC LOT
39.925546,-75.153865,CLIP VIOLATION NOTICE
39.925363,-75.154023,VACANT LOT STANDARD
39.925363,-75.154023,CLIP VIOLATION NOTICE
39.941909,-75.152825,ELEC-FIXTURE/OUTLET LOOSE-RES
39.942238,-75.152958,VIOL C&I MESSAGE
39.941933,-75.153016,CONTRACTOR LIC NEEDED
39.997473,-75.174516,INSURANCE - POST CERT
39.947621,-75.166661,UNIT STORAGE BATTERY SYS TEST
39.947621,-75.166661,PENALTY- NO ELEC PERM INFO
39.947621,-75.166661,PENALTY- NO BLDG PERM INFO
39.947021,-75.166908,EXT A-CLEAN RUBBISH/GARBAGE
39.947021,-75.166908,WALL FIRE DAMAGED
39.947021,-75.166908,SIDEWALK CAFE LO
39.964413,-75.2297,VACANT PROP STANDARD
39.996886,-75.172824,PERM - MUST POST
40.030406,-75.069711,HIGH WEEDS-CUT
40.030406,-75.069711,CLIP VIOLATION NOTICE
40.030676,-75.069526,HIGH WEEDS-CUT
39.969967,-75.139947,VAC PROP REPLAC WIN/DRS 80%
39.999261,-75.172416,CLIP VIOLATION NOTICE
39.999219,-75.172113,LICENSE-RES SFD/2FD
39.999261,-75.172106,VACANT BLDG UNSECURED COUNT
39.99959,-75.172041,FLOOR/CEILING PARTIALLY C ID
40.043446,-75.068419,CO DETECTOR NEEDED
39.990266,-75.115193,LIGHT FIXTURE DEFECTIVE-RES
40.073004,-75.05421,RUBBISH AND GARBAGE
39.952042,-75.208186,PERM - MUST POST
40.06634,-75.155235,DOOR AND WINDOW OCCUPIED/MIXED
40.06634,-75.155235,EXTERIOR STRUCT BUILD SECURITY
39.92553,-75.155152,CLIP VIOLATION NOTICE
39.92553,-75.155152,LICENSE-VAC LOT
39.997517,-75.174862,CLIP VIOLATION NOTICE
39.997523,-75.174912,EXT A-VACANT LOT CLEAN/MAINTAI
39.997523,-75.174912,CLIP VIOLATION NOTICE
39.964074,-75.229821,"INT A-EXTERMINATE, OWNER"
39.965742,-75.238666,EXT S-EXTERIOR REPAIR/MAINTAIN
39.966073,-75.23893,VACANT PROP STANDARD
39.947359,-75.170782,EXT A-CLEAN/EXTERMINATE
40.049244,-75.14648,EXT A-CLEAN RUBBISH/GARBAGE
40.049873,-75.147601,INT/EXT HANDRAIL REQ
40.049873,-75.147601,FIRE-ELECT OPEN JUNCTION BOX
39.947731,-75.168802,WALL PARTIALLY COLLAPSED
39.954285,-75.225402,ANNUAL CERT FIRE ALARM
39.954285,-75.225402,FA-REPAIR SYSTEM
39.954754,-75.225465,ELECTRICAL -HAZARD
39.954754,-75.225465,MECH - MECHANICAL EQUIPMENT
39.954754,-75.225465,FIRE-PULL STATION SIGNS
39.95443,-75.226602,INT S-WALLS REPAIR/MAINT SANI
39.95443,-75.226602,SD-REQD EXIST GROUP R
39.95443,-75.226602,ELEC-COVER PLATE DEFECTIVE-RES
39.954896,-75.226598,FIRE EXTING-NEEDS INSP/TAG
39.954904,-75.226669,INT S-DOOR REHANG
39.954904,-75.226669,INT S-DOOR REPR/REPLC
39.954904,-75.226669,CO DETECTOR NEEDED
40.042131,-75.067784,HIGH WEEDS-CUT
40.042131,-75.067784,CLIP VIOLATION NOTICE
40.042402,-75.068084,CLIP VIOLATION NOTICE
40.0422,-75.067716,CLIP VIOLATION NOTICE
40.002722,-75.169888,VACANT BLDG UNSECURED COUNT
40.002722,-75.169888,VACANT PROP STANDARD
40.033449,-75.148701,VACANT BLDG UNSECURED COUNT
40.033449,-75.148701,DRAINAGE-MAIN DRAIN REPAIR-RES
40.033436,-75.148254,LICENSE-RES SFD/2FD
40.033491,-75.148691,WALL LOOSE/MISS BRICKS
39.935265,-75.18509,VACANT BLDG UNSECURED COUNT
40.003161,-75.155259,ROOF PARTIALLY COLLAPSED
40.003106,-75.154816,CLIP VIOLATION NOTICE
40.001803,-75.115788,EXT A-ACC STRUCT REPAIR/MAINT
39.99141,-75.120076,WALL PARTIALLY COLLAPSED ID
39.951537,-75.203413,PERMB- PROJECTING SIGN
40.062289,-75.064369,KITCHEN STOVE REPR/REPLC-NR
40.062289,-75.064369,ELEC-SWITCH DEFECTIVE-RES
40.062289,-75.064369,INT S-WALLS REPAIR/MAINT SANI
40.062289,-75.064369,RUBBISH/GARBAGE EXTERIOR-OWNER
40.033089,-75.157416,DRAINAGE-YARD DRAIN REPAIR
40.038353,-75.144032,INSURANCE - POST CERT
40.038353,-75.144032,WALL DETERIORATED
40.018267,-75.11487,CLIP VIOLATION NOTICE
40.018078,-75.114489,PERMB- ALTER REPAIR INT PART
40.040651,-75.045474,RUBBISH/GARBAGE EXTERIOR-OWNER
40.040651,-75.045474,DRAINAGE-YARD DRAIN REPAIR
40.040651,-75.045474,RUBBISH/GARBAGE EXTERIOR-OWNER
40.040651,-75.045474,EXT A-CLEAN RUBBISH/GARBAGE
40.040651,-75.045474,CLIP VIOLATION NOTICE
40.040651,-75.045474,CLIP VIOLATION NOTICE
40.031479,-75.110427,LICENSE-RES SFD/2FD
39.930613,-75.170743,INT KITCHEN-CLEAN EQUIP
39.931508,-75.17514,WALL LOOSE/MISS BRICKS
39.987711,-75.158243,CLIP VIOLATION NOTICE
39.996267,-75.128121,ROOF PARTIALLY COLLAPSED ID
40.012629,-75.071889,RUBBISH/GARBAGE EXTERIOR-OWNER
40.013124,-75.071827,CLIP VIOLATION NOTICE
40.013142,-75.071559,INT-LAWFUL SLEEPING AREAS-RES
40.013142,-75.071559,FIRE EXTING-NEEDS INSP/TAG
40.013142,-75.071559,BLDG MATERIAL EXTERIOR-OWNER
40.066247,-75.059814,LICENSE-RES SFD/2FD
39.992,-75.116304,INT S-WALLS REPAIR/MAINT SANI
39.991829,-75.116119,INT S-CEILING REPAIR/MAINT SAN
39.99185,-75.115535,EXT A-VACANT LOT CLEAN/MAINTAI
40.032613,-75.122536,CLIP VIOLATION NOTICE
40.024591,-75.061608,INT-WATER HEATER VALVES-RES
40.024591,-75.061608,INT-BATHRM MAINTENANCE-RES
40.024591,-75.061608,EXT S-DOOR REPAIR/REPLACE
40.024591,-75.061608,EXT S-DOOR WEATHERTIGHT
40.024591,-75.061608,EXT S-WALLS REPAIR CRACKS
39.972107,-75.179926,CO DETECTOR NEEDED
40.034716,-75.130005,PERM Z- NEW USE
39.999338,-75.170915,CLIP VIOLATION NOTICE
39.999453,-75.171219,EXT A-VACANT LOT CLEAN/MAINTAI
39.999453,-75.171219,CLIP VIOLATION NOTICE
39.942834,-75.178085,LICENSE-RES GENERAL
40.053045,-75.07398,CLIP VIOLATION NOTICE
40.048314,-75.163305,WALL PARTIALLY COLLAPSED
40.045059,-74.997773,ANNUAL CERT FIRE SUPP
40.049244,-75.14648,EXT A-MOTOR VEH MUST BE REMOV
40.049244,-75.14648,VACANT PROP STANDARD
40.000771,-75.17209,ELECTRICAL -HAZARD
40.000771,-75.17209,PLUMBING SYS-WATER SUPPLY
40.001014,-75.171727,"INT A-EXTERMINATE, OWNER"
39.954823,-75.229698,EXT RUBBISH/EXCESS STORAGE
39.948592,-75.176009,PERM - MUST POST
39.945871,-75.153774,PERME- REQUIRED TO CORR VIOL
39.945991,-75.155154,VIOL C&I MESSAGE
40.067696,-75.149932,CLIP VIOLATION NOTICE
39.954516,-75.223345,EXT-TREES PRUNE/REMOVE
39.954525,-75.223414,EXT A-CLEAN/EXTERMINATE
39.954525,-75.223414,ROOF PARTIALLY COLLAPSED ID
39.954525,-75.223414,ARCHITECT/ENGINEER SERVICES
39.954542,-75.223556,STOP WORK ORDER
39.954558,-75.22377,FIRE-PULL STATION SIGNS
39.991098,-75.129251,VACANT PROP STANDARD
40.00329,-75.171235,VACANT PROP STANDARD
40.00329,-75.171235,EXT A-CLEAN WEEDS/PLANTS
40.003328,-75.171228,LICENSE-RES SFD/2FD
40.003444,-75.17151,EXT A-VACANT LOT CLEAN/MAINTAI
40.003483,-75.171501,CLIP VIOLATION NOTICE
40.003521,-75.171493,EXT A-VACANT LOT CLEAN/MAINTAI
40.003521,-75.171493,EXT A-VACANT LOT CLEAN/MAINTAI
39.997314,-75.175005,CLIP VIOLATION NOTICE
39.99732,-75.175053,EXT A-VACANT LOT CLEAN/MAINTAI
39.978257,-75.23127,LICENSE-RES SFD/2FD
40.035992,-75.043473,RUBBISH/GARBAGE EXTERIOR-OWNER
40.035992,-75.043473,DRAINAGE-DOWNSPOUT REPR/REPLC
40.035719,-75.043953,CLIP VIOLATION NOTICE
39.996665,-75.181238,CLIP VIOLATION NOTICE
40.037017,-75.046349,INT-LAWFUL SLEEPING AREAS-RES
40.037017,-75.046349,INT S-WALLS REPAIR/MAINT SANI
40.037017,-75.046349,EXT S-WINDOW WEATHERTIGHT
40.037017,-75.046349,SD-REQD EXIST GROUP R
39.995976,-75.181388,EXT A-VACANT LOT CLEAN/MAINTAI
39.943031,-75.169645,"INT S-CLEAN/MAINT SANI, TENANT"
39.955423,-75.230938,EXTERIOR STRUCT UNSAFE COND 9
40.002252,-75.171453,LICENSE-RES GENERAL
40.013519,-75.174762,WALL LOOSE/MISS BRICKS
39.959833,-75.219663,EXT S-ROOF REPAIR
39.959916,-75.220103,HEAT APPL DEFECTIVE
40.044312,-75.059368,PERSONAL PROPERTY EXT OWNER
40.044312,-75.059368,CLIP VIOLATION NOTICE
40.044284,-75.05932,RUBBISH/GARBAGE EXTERIOR-OWNER
40.044284,-75.05932,POOL - STAGNANT WATER
40.052217,-75.159282,FLOOR/CEILING PARTIALLY COLL
40.052527,-75.159675,VACANT BLDG UNSECURED COUNT
40.052527,-75.159675,EXT A-CLEAN WEEDS/PLANTS
40.035151,-75.078137,CLIP VIOLATION NOTICE
40.003557,-75.171177,EXT S-HANDRAIL MAINTAIN
40.037772,-75.047702,EXT A-CLEAN RUBBISH/GARBAGE
40.040107,-75.019019,HIGH WEEDS-CUT
40.039659,-75.018632,HIGH WEEDS-CUT
40.039544,-75.018533,CLIP VIOLATION NOTICE
40.039506,-75.018498,HIGH WEEDS-CUT
40.065929,-75.176234,LICENSE - RENTAL PROPERTY
40.067623,-75.17897,EXT A-CLEAN RUBBISH/GARBAGE
39.953485,-75.214646,LICENSE-RES GENERAL
39.952995,-75.207983,ANNUAL CERT FIRE SUPP
39.952995,-75.207983,VIOLS-NONE FOUND
39.956736,-75.245062,EGRESS WALKING SURFACES
39.957184,-75.245099,DRAINAGE-DOWNSPOUT CONNECT
39.977922,-75.234567,VACANT PROP STANDARD
39.977922,-75.234567,EXT A-CLEAN ANIMAL WASTE
39.977643,-75.234086,EXT-TREES PRUNE/REMOVE
40.019548,-75.15491,VACANT PROP STANDARD
39.971776,-75.228341,EXTERIOR AREA SANITATION
39.970743,-75.243183,ROOF DETERIORATED
39.970743,-75.243183,EXT S-ROOF REPAIR
39.935066,-75.19503,EXTERIOR STRUCTURE WALLS
39.935066,-75.19503,EXTERIOR STRUCTURE WINDOWS
39.935066,-75.19503,EXT S-WINDOW REPAIR/MAINTAIN
39.935066,-75.19503,EXT A-CLEAN/EXTERMINATE
39.935066,-75.19503,LICENSE-RES SFD/2FD
39.934975,-75.19505,ELEC-SYSTEM HAZARDOUS-RES
39.996127,-75.181643,CLIP VIOLATION NOTICE
40.079404,-75.074625,RUBBISH/GARBAGE EXTERIOR-OWNER
39.936891,-75.194978,LICENSE-RES SFD/2FD
40.047766,-75.02885,ANIMAL DROPPINGS
40.017656,-75.20892,INT-PLMBG MAINT FIXTURES-RES
40.017693,-75.208832,LICENSE-RES GENERAL
39.961445,-75.206477,PERM - MUST POST
39.923698,-75.16594,VIOL NONE FOUND
39.924157,-75.166437,PENALTY- NO BLDG PERM INFO
39.924157,-75.166437,SWO- CONSTR W/O BLDG PERMIT
39.924157,-75.166437,VAC PROP REPLAC WIN/DRS 80%
39.947801,-75.169425,DA-HIST DIST-OBTAIN PERMIT
40.054676,-75.156306,FIRE-ELECT EXT CORDS PROHIB
40.054676,-75.156306,PERM Z- NEW USE
39.955623,-75.232387,ROOF PARTIALLY COLLAPSED ID
39.955623,-75.232387,ARCHITECT/ENGINEER SERVICES
39.955667,-75.232737,VACANT PROP STANDARD
39.996969,-75.17509,LICENSE-VAC RES BLDG
39.996969,-75.17509,EXT A-CLEAN RUBBISH/GARBAGE
39.955032,-75.231325,VACANT PROP STANDARD
39.996827,-75.173983,EXT A-VACANT LOT CLEAN/MAINTAI
39.996827,-75.173983,CLIP VIOLATION NOTICE
39.996827,-75.173983,CLIP VIOLATION NOTICE
40.028963,-75.060535,CLIP VIOLATION NOTICE
40.04709,-75.164573,CO DETECTOR NEEDED
39.934523,-75.195482,VACANT BLDG UNSECURED COUNT
39.934434,-75.195169,LICENSE-VAC RES BLDG
39.934434,-75.195169,EXT S-CORNICE BARGEBOARD DEFEC
39.948366,-75.161722,ELEC-FAC MEET ELEC CODE-RES
39.948366,-75.161722,EGRESS DOOR ASSEM/ED OCC APP
39.948366,-75.161722,EVAC DRILL-GRP A-CONDUCT
39.948366,-75.161722,VIOL C&I MESSAGE
39.97261,-75.162095,EXT A-VACANT LOT CLEAN/MAINTAI
39.972953,-75.162598,COMPL CONCEAL- BLDG PERM WORK
40.042445,-75.165207,INT S-CEILING REPAIR/MAINT SAN
40.042445,-75.165207,CO DETECTOR NEEDED
40.04457,-75.014111,CLIP VIOLATION NOTICE
40.044527,-75.014052,SD-REQD EXIST GROUP R
40.044527,-75.014052,LICENSE - RENTAL PROPERTY
40.018977,-75.204616,PERM Z- NEW USE
40.034699,-75.07732,CAL LO
40.035382,-75.077919,CLIP VIOLATION NOTICE
40.005712,-75.079001,POOL - STAGNANT WATER
39.946826,-75.150228,PERMB- FINAL PRE-CO INSP
39.986471,-75.175224,EXT A-VACANT LOT CLEAN/MAINTAI
39.986513,-75.175216,EXT A-VACANT LOT CLEAN/MAINTAI
39.986389,-75.174951,EXT A-VACANT LOT CLEAN/MAINTAI
39.986433,-75.174942,CLIP VIOLATION NOTICE
39.986689,-75.175178,SD-REQD EXIST GROUP R
39.999855,-75.105162,INT-BATHRM TOILET REPAIR-RES
39.999855,-75.105162,INT S-DOORFRAME REPR/REPLC
39.999855,-75.105162,INT S-CEILING REPAIR/MAINT SAN
39.999855,-75.105162,EXT S-DOOR REPAIR/REPLACE
39.999855,-75.105162,DRAINAGE-DOWNSPOUT REPR/REPLC
39.994812,-75.181639,EXT A-VACANT LOT CLEAN/MAINTAI
39.994889,-75.181914,CLIP VIOLATION NOTICE
39.99485,-75.18163,"INT S-CLEAN/MAINT SANI, TENANT"
40.025866,-75.128337,CO DETECTOR NEEDED
40.052486,-75.026597,RUBBISH/GARBAGE EXTERIOR-OWNER
39.98864,-75.113823,EXT A-VACANT LOT CLEAN/MAINTAI
39.995421,-75.133276,PERMP- INST DOMEST PIPE SYS
40.047361,-75.100323,LICENSE-VAC RES BLDG
39.977922,-75.234567,EXT A-CLEAN RUBBISH/GARBAGE
40.054156,-75.075926,HIGH WEEDS-CUT
40.055288,-75.078925,HIGH WEEDS-CUT
40.039066,-75.078726,CLIP VIOLATION NOTICE
40.043866,-75.167929,INT-WATERHEATER REPAIR-RES
40.043866,-75.167929,ELEC-CABLES/WIRES LOOSE-RES
39.934886,-75.195402,EXT A-VACANT LOT CLEAN/MAINTAI
39.934886,-75.195402,CLIP VIOLATION NOTICE
39.934792,-75.195422,HEAT CONTINUOUS SUPPLY-RES
39.934792,-75.195422,VACANT PROP UNSAFE
39.9631,-75.164497,LICENSE-RES GENERAL
39.963396,-75.165719,AFES-COMM KITCH EXHAUST REQ
39.963527,-75.166795,EXT A-CLEAN RUBBISH/GARBAGE
39.963527,-75.166795,LICENSE-RES MFD
39.963574,-75.167181,PERMB- FLAT WALL SIGN
40.044274,-75.067636,CLIP VIOLATION NOTICE
40.044631,-75.067847,CLIP VIOLATION NOTICE
40.044709,-75.067772,CLIP VIOLATION NOTICE
40.044547,-75.067376,CLIP VIOLATION NOTICE
39.961814,-75.160278,VACANT LOT KEEP CLEAN GET LIC
39.961874,-75.16075,SWO- CONSTR W/O BLDG PERMIT
39.9619,-75.160961,HIGH WEEDS-CUT
39.962326,-75.161444,FIRE-ELECT OPEN JUNCTION BOX
39.962326,-75.161444,VIOL C&I MESSAGE
39.962326,-75.161444,HAZMAT ID ABOVEGROUND TANKS
39.962326,-75.161444,VIOL C&I MESSAGE
39.962326,-75.161444,PERMB- INSTALL HVAC SYS
39.96212,-75.153406,ANNUAL CERT FIRE SUPP
39.96212,-75.153406,FIRE-ELECT EXT CORDS PROHIB
39.96212,-75.153406,RUBBISH/GARBAGE EXTERIOR-OWNER
39.961891,-75.154075,FIRE-PULL STATION SIGNS
40.033061,-75.091957,CLIP VIOLATION NOTICE
39.998163,-75.109031,EXT S-EXTERIOR REPAIR/MAINTAIN
39.998321,-75.108689,INT S-CEILING REPAIR/MAINT SAN
39.998321,-75.108689,EXT S-ACC DEV REPAIR/MAINTAIN
39.998321,-75.108689,SD-REQD EXIST GROUP R
40.02594,-75.059013,CLIP VIOLATION NOTICE
40.028897,-75.053098,HIGH WEEDS-CUT
40.028897,-75.053098,CLIP VIOLATION NOTICE
40.02893,-75.053033,CLIP VIOLATION NOTICE
39.986972,-75.162978,INT DOOR SELF-CLOSE
39.987004,-75.163213,EXT S-DOOR WEATHERTIGHT
40.078963,-75.175994,DRAINAGE-DOWNSPOUT REPR/REPLC
40.098421,-74.96391,PERSONAL PROPERTY EXT OWNER
40.021065,-75.069866,HIGH WEEDS-CUT
39.984479,-75.174367,EXT A-VACANT LOT CLEAN/MAINTAI
39.9845,-75.174328,MECH FAC INSTALL/REPAIR-RES
39.984565,-75.174209,CLIP VIOLATION NOTICE
39.984586,-75.174171,EXT A-VACANT LOT CLEAN/MAINTAI
39.984586,-75.174171,CLIP VIOLATION NOTICE
39.98463,-75.17409,EXT A-VACANT LOT CLEAN/MAINTAI
39.98357,-75.133741,ANNUAL CERT FIRE ALARM
40.00079,-75.117754,EXT S-DOOR WEATHERTIGHT
40.00079,-75.117754,EXT S-WINDOW LOCK REPAIR/REPLA
40.000824,-75.117745,VACANT BLDG UNSECURED COUNT
39.984058,-75.140222,PERMB- INSTALL FIRE SUPP SYS
40.011322,-75.063537,FIRE-APPRVD KERO HEATER ONLY
40.011322,-75.063537,HAZMAT-MAINT MSDS/ON PREMISES
40.011322,-75.063537,ANNUAL CERT FIRE ALARM
39.999862,-75.117325,LICENSE-VAC RES BLDG
40.012581,-75.188075,EXTERIOR STRUCT UNSAFE COND 7
40.010372,-75.083681,ELEC-COVER PLATE DEFECTIVE-RES
40.010372,-75.083681,EXT S-ROOF REPAIR
39.999645,-75.171177,EXT A-VACANT LOT CLEAN/MAINTAI
39.999645,-75.171177,CLIP VIOLATION NOTICE
39.9852,-75.149149,LICENSE-VAC RES BLDG
40.06165,-75.022678,RUBBISH/GARBAGE EXTERIOR-OWNER
40.066833,-75.161376,HIGH WEEDS-CUT
40.060536,-75.022636,CLIP VIOLATION NOTICE
40.060342,-75.022061,POOL - STAGNANT WATER
39.886406,-75.245445,EVAC DRILL-GRP R1-1/4LY
39.886406,-75.245445,VIOL C&I MESSAGE
40.040764,-75.084346,PARTY FENCE
40.040764,-75.084346,RUBBISH/GARBAGE EXTERIOR-OWNER
40.02123,-75.127032,LICENSE-VAC RES BLDG
40.021236,-75.127083,COMPL CONCEAL- PLUMB PERM WORK
40.011034,-75.153134,EXTERIOR AREA WEEDS
40.011034,-75.153134,VACANT AND OPEN
40.011034,-75.153134,VACANT PROP STANDARD
39.956386,-75.242346,ROOF PARTIALLY COLLAPSED ID
39.956879,-75.242537,FLOOR/CEILING PARTIALLY C ID
39.956886,-75.242594,WALL PARTIALLY COLLAPSED ID
39.942181,-75.215844,CLIP VIOLATION NOTICE
39.942181,-75.215844,EXT A-VACANT LOT CLEAN/MAINTAI
39.98663,-75.160268,ROOF PARTIALLY COLLAPSED ID
39.986637,-75.16032,TREE ID
39.972883,-75.221379,EXT A-VACANT LOT CLEAN/MAINTAI
39.972883,-75.221379,CLIP VIOLATION NOTICE
39.972877,-75.221433,EXT A-VACANT LOT CLEAN/MAINTAI
40.02119,-75.069625,CLIP VIOLATION NOTICE
40.02119,-75.069625,HIGH WEEDS-CUT
40.02119,-75.069625,HIGH WEEDS-CUT
40.021239,-75.069529,HIGH WEEDS-CUT
39.990372,-75.15768,PENALTY- NO BLDG PERM INFO
39.990439,-75.157664,EXT A-VACANT LOT CLEAN/MAINTAI
39.990439,-75.157664,EXT A-VACANT LOT CLEAN/MAINTAI
39.990439,-75.157664,CLIP VIOLATION NOTICE
39.932155,-75.182591,EXT S-WINDOW REPAIR/MAINTAIN
39.932456,-75.182475,EXT A-CLEAN RUBBISH/GARBAGE
39.932177,-75.182756,LICENSE-RES MFD
40.009903,-75.058359,COMPL CONCEAL- PLUMB PERM WORK
40.009903,-75.058359,FIRE DEPT CONNECT REP DAM CAPS
40.009903,-75.058359,OBTAIN PERMIT EXTEN SPRKLR SYS
40.079818,-75.176643,HIGH WEEDS-CUT
40.079871,-75.176738,HIGH WEEDS-CUT
40.079871,-75.176738,CLIP VIOLATION NOTICE
40.034796,-75.105658,MECH FAC INSTALL/REPAIR-RES
40.036606,-75.104763,PENALTY- NO ELEC PERM INFO
40.036606,-75.104763,ANNUAL CERT FIRE SUPP
40.036606,-75.104763,HAZMAT-EMERG INFO CONTAINER
40.036606,-75.104763,PENALTY- NO ELEC PERM INFO
40.036606,-75.104763,PERME- INST/REPL/REPAIR WIRE
40.036606,-75.104763,ANNUAL CERT FIRE HYDRANT
40.036606,-75.104763,HAZMAT ID ABOVEGROUND TANKS
40.036606,-75.104763,PERMB- ALTER REPAIR INT PART
40.014979,-75.064926,LICENSE-RES SFD/2FD
40.014979,-75.064926,LICENSE - RENTAL PROPERTY
39.988931,-75.095545,VACANT PROP STANDARD
39.988931,-75.095545,RUBBISH/GARBAGE EXTERIOR-OWNER
40.015152,-75.063597,INT-WATER HEATER VALVES-RES
40.015544,-75.063832,INT-PLMBG FIXTURES-RES
39.984207,-75.174574,WALL DETERIORATED
39.984168,-75.174259,CLIP VIOLATION NOTICE
39.986651,-75.160426,FIRE-DOOR STAIR 1HR RATING
39.986651,-75.160426,SWO- CONSTR W/O BLDG PERMIT
39.986651,-75.160426,SWO- CONSTR W/O BLDG PERMIT
40.006156,-75.154635,ROOF FIRE DAMAGED
40.006225,-75.15462,CLIP VIOLATION NOTICE
40.006225,-75.15462,EXT A-VACANT LOT CLEAN/MAINTAI
40.006225,-75.15462,FLOOR/CEILING PARTIALLY COLL
39.930516,-75.186374,LICENSE-VAC RES BLDG
40.04388,-75.066698,INTERIOR SURFACES
40.04404,-75.066546,LICENSE - RENTAL PROPERTY
40.04409,-75.066498,CLIP VIOLATION NOTICE
39.933539,-75.188917,HEAT CONTINUOUS SUPPLY-RES
39.933539,-75.188917,DRAINAGE-MAIN DRAIN REPAIR-RES
39.933539,-75.188917,EXT A-CLEAN/EXTERMINATE
39.933521,-75.189212,LICENSE-VAC RES BLDG
39.931944,-75.180905,DRAINAGE-MAIN DRAIN REPAIR-RES
39.931944,-75.180905,INT S-CEILING REPAIR/MAINT SAN
39.931944,-75.180905,"INT S-CLEAN/MAINT SANI, TENANT"
39.992382,-75.157257,CLIP VIOLATION NOTICE
39.98362,-75.133661,LICENSE-RES MFD
39.98362,-75.133661,INT S-CEILING REPAIR/MAINT SAN
40.001475,-75.173725,CLIP VIOLATION NOTICE
39.989863,-75.185448,VACANT PROP STANDARD
39.931459,-75.177191,EXTERIOR STRUCT PROTECTIVE TRE
39.931459,-75.177191,VACANT STRUCTURE LICENSE
39.931459,-75.177191,EXT S-WINDOW REPAIR/REPLACE
39.9318,-75.177583,VAC PROP REPLAC WIN/DRS 80%
39.9318,-75.177583,EXT A-CLEAN RUBBISH/GARBAGE
39.931484,-75.177389,EXT S-WINDOW REPAIR/MAINTAIN
40.036606,-75.104763,ANNUAL CERT FIRE SUPP
40.004332,-75.154976,VACANT PROP STANDARD
40.004332,-75.154976,LICENSE-VAC RES BLDG
40.004365,-75.15461,CLIP VIOLATION NOTICE
40.026501,-75.042686,FIRE-INSTALLERS CERT
